3071 "Range 4"
69529 "Range 5"
4994 "Range 4"
49396 "Range 4"
3546 "Range 5"
2772 "Range 3"
2789 "Range 3"
4389 "Range 4"
1582 "Range 3"
3963 "Range 4"
96448 "Range 3"
65738 "Range 4"
168612 "Range 4"
165101 "Range 3"
5112 "Range 3"
6178 "Range 4"
8773 "Range 3"
53921 "Range 4"
95939 "Range 4"
116941 "Range 2"
136469 "Range 5"
1804 "Range 3"
2288 "Range 4"
222 "Range 4"
88163 "Range 4"
4720 "Range 4"
3108 "Range 4"
1324 "Range 2"
4090 "Range 4"
59900 "Range 3"
1249 "Range 5"
2532 "Range 3"
3654 "Range 4"
31116 "Range 4"
116897 "Range 5"
5932 "Range 4"
80693 "Range 4"
875 "Range 4"
4387 "Range 4"
74795 "Range 4"
33090 "Range 4"
80727 "Range 4"
8511 "Range 5"
93790 "Range 4"
112454 "Range 4"
3888 "Range 4"
117646 "Range 5"
7216 "Range 5"
62250 "Range 4"
7026 "Range 3"
1565 "Range 4"
103233 "Range 3"
4323 "Range 4"
6465 "Range 3"
6442 "Range 5"
6616 "Range 3"
3240 "Range 4"
6422 "Range 4"
77881 "Range 4"
1824 "Range 1"
3673 "Range 5"
125914 "Range 3"
124851 "Range 5"
95145 "Range 4"
122260 "Range 3"
3586 "Range 4"
285 "Range 4"
22 "Range 4"
209 "Range 4"
330 "Range 3"
1961 "Range 4"
8917 "Range 4"
372 "Range 3"
1550 "Range 3"
1848 "Range 4"
2407 "Range 4"
4718 "Range 4"
107013 "Range 1"
49530 "Range 4"
685 "Range 4"
1125 "Range 4"
4203 "Range 4"
6887 "Range 5"
1295 "Range 4"
72692 "Range 5"
129011 "Range 4"
4788 "Range 5"
171749 "Range 5"
152091 "Range 4"
5282 "Range 4"
3200 "Range 5"
7080 "Range 4"
1731 "Range 2"
25773 "Range 4"
50798 "Range 2"
90057 "Range 4"
128 "Range 3"
6337 "Range 4"
4403 "Range 3"
95182 "Range 3"
4429 "Range 5"
1332 "Range 4"
2521 "Range 4"
5213 "Range 2"
6273 "Range 4"
50514 "Range 4"
7266 "Range 4"
8427 "Range 2"
33629 "Range 3"
53022 "Range 4"
2725 "Range 2"
5953 "Range 4"
1291 "Range 5"
6835 "Range 5"
319 "Range 4"
230 "Range 4"
493 "Range 4"
8969 "Range 4"
110102 "Range 4"
1583 "Range 3"
6503 "Range 3"
54276 "Range 4"
119155 "Range 4"
122912 "Range 4"
4251 "Range 2"
122 "Range 3"
4280 "Range 4"
5500 "Range 5"
5568 "Range 3"
67267 "Range 4"
71518 "Range 4"
48698 "Range 5"
31851 "Range 3"
50613 "Range 5"
32892 "Range 3"
5025 "Range 3"
99112 "Range 4"
141004 "Range 4"
7265 "Range 4"
130634 "Range 3"
2013 "Range 4"
7065 "Range 2"
1176 "Range 4"
46335 "Range 3"
27820 "Range 4"
80862 "Range 4"
143365 "Range 3"
2517 "Range 3"
3728 "Range 4"
3689 "Range 2"
2828 "Range 2"
177763 "Range 3"
7124 "Range 4"
77798 "Range 2"
7033 "Range 4"
33725 "Range 4"
107962 "Range 2"
143410 "Range 2"
4521 "Range 3"
7058 "Range 4"
8264 "Range 4"
46367 "Range 2"
81791 "Range 3"
98503 "Range 3"
82641 "Range 3"
94867 "Range 4"
157 "Range 3"
2414 "Range 4"
190 "Range 3"
232 "Range 4"
93 "Range 3"
225 "Range 4"
924 "Range 4"
129428 "Range 3"
5266 "Range 3"
2148 "Range 4"
2724 "Range 3"
7123 "Range 4"
1633 "Range 4"
2042 "Range 3"
27513 "Range 3"
79357 "Range 5"
128512 "Range 2"
7454 "Range 3"
79057 "Range 4"
4386 "Range 3"
82854 "Range 2"
104339 "Range 4"
164226 "Range 5"
233 "Range 4"
80124 "Range 5"
175387 "Range 5"
168632 "Range 4"
151695 "Range 4"
4727 "Range 4"
120799 "Range 3"
94266 "Range 3"
31909 "Range 4"
69275 "Range 5"
158027 "Range 5"
5099 "Range 3"
3884 "Range 2"
193609 "Range 4"
42556 "Range 5"
8526 "Range 3"
5633 "Range 4"
6898 "Range 4"
3390 "Range 2"
81949 "Range 3"
157130 "Range 2"
161290 "Range 1"
6090 "Range 4"
8375 "Range 3"
8131 "Range 4"
122888 "Range 1"
5828 "Range 3"
2774 "Range 3"
67193 "Range 3"
71550 "Range 1"
91571 "Range 3"
105801 "Range 3"
110746 "Range 4"
367 "Range 4"
539 "Range 4"
599 "Range 4"
2791 "Range 4"
360 "Range 3"
1061 "Range 4"
32031 "Range 4"
7293 "Range 4"
63992 "Range 3"
91500 "Range 4"
1588 "Range 4"
4040 "Range 3"
109576 "Range 2"
246 "Range 5"
96829 "Range 5"
135456 "Range 4"
175705 "Range 4"
861 "Range 4"
172591 "Range 5"
55830 "Range 4"
3991 "Range 3"
44851 "Range 5"
136353 "Range 5"
155589 "Range 3"
6744 "Range 3"
3244 "Range 4"
346 "Range 4"
5524 "Range 3"
161580 "Range 4"
170401 "Range 3"
171891 "Range 4"
26084 "Range 4"
101973 "Range 2"
34336 "Range 2"
725 "Range 3"
68959 "Range 3"
476 "Range 1"
60760 "Range 3"
65631 "Range 4"
4426 "Range 4"
7938 "Range 4"
5678 "Range 3"
6954 "Range 4"
5787 "Range 3"
3276 "Range 1"
96281 "Range 4"
139415 "Range 3"
2757 "Range 4"
5786 "Range 5"
142558 "Range 3"
2609 "Range 4"
66240 "Range 4"
3920 "Range 4"
58783 "Range 3"
133645 "Range 4"
1197 "Range 5"
2628 "Range 4"
224 "Range 4"
4018 "Range 4"
111 "Range 5"
6350 "Range 5"
1729 "Range 4"
53996 "Range 4"
1785 "Range 4"
6993 "Range 4"
2404 "Range 2"
519 "Range 3"
7160 "Range 4"
3504 "Range 5"
99149 "Range 4"
37444 "Range 4"
108949 "Range 4"
149566 "Range 5"
5346 "Range 2"
1942 "Range 5"
107159 "Range 4"
56805 "Range 4"
136443 "Range 2"
5102 "Range 3"
4784 "Range 3"
61406 "Range 4"
2181 "Range 4"
2607 "Range 4"
3862 "Range 4"
157369 "Range 4"
3132 "Range 2"
5478 "Range 3"
49276 "Range 2"
183011 "Range 2"
4459 "Range 4"
2896 "Range 3"
110387 "Range 4"
190213 "Range 1"
6836 "Range 4"
27692 "Range 4"
59814 "Range 5"
160573 "Range 3"
4568 "Range 3"
5442 "Range 2"
44238 "Range 3"
99638 "Range 3"
141799 "Range 4"
47 "Range 4"
33794 "Range 4"
5620 "Range 4"
1207 "Range 5"
53318 "Range 4"
79293 "Range 3"
1456 "Range 2"
5388 "Range 4"
35836 "Range 4"
1939 "Range 5"
2064 "Range 4"
93838 "Range 5"
3045 "Range 4"
1944 "Range 4"
27539 "Range 3"
95218 "Range 4"
83910 "Range 3"
109241 "Range 5"
135937 "Range 3"
5640 "Range 3"
151769 "Range 5"
84952 "Range 4"
7171 "Range 4"
2051 "Range 3"
6339 "Range 4"
4642 "Range 5"
67197 "Range 3"
4384 "Range 3"
2549 "Range 3"
58287 "Range 1"
5838 "Range 4"
58376 "Range 4"
3567 "Range 5"
77177 "Range 4"
40614 "Range 4"
158254 "Range 2"
70305 "Range 4"
85025 "Range 2"
157200 "Range 3"
2612 "Range 4"
5755 "Range 2"
1477 "Range 4"
46664 "Range 3"
6553 "Range 4"
55805 "Range 3"
2109 "Range 4"
140 "Range 4"
177 "Range 3"
416 "Range 3"
711 "Range 4"
96079 "Range 4"
2037 "Range 4"
6143 "Range 3"
7701 "Range 2"
78637 "Range 4"
105653 "Range 4"
1425 "Range 3"
43928 "Range 2"
2306 "Range 3"
107338 "Range 3"
1244 "Range 5"
3498 "Range 4"
26712 "Range 4"
60514 "Range 3"
69069 "Range 4"
1300 "Range 5"
6014 "Range 3"
6946 "Range 3"
74683 "Range 4"
134004 "Range 5"
142831 "Range 5"
2398 "Range 5"
115122 "Range 5"
2038 "Range 3"
4032 "Range 4"
84187 "Range 4"
175585 "Range 4"
1055 "Range 2"
67295 "Range 3"
46850 "Range 4"
61246 "Range 2"
4498 "Range 3"
556 "Range 4"
5361 "Range 2"
92938 "Range 2"
172497 "Range 4"
70862 "Range 4"
4756 "Range 2"
158022 "Range 2"
6515 "Range 5"
7896 "Range 4"
25769 "Range 5"
78746 "Range 4"
82242 "Range 5"
124484 "Range 3"
92681 "Range 1"
105720 "Range 3"
1613 "Range 4"
26875 "Range 4"
133802 "Range 5"
1206 "Range 4"
4246 "Range 4"
8207 "Range 5"
104841 "Range 4"
4327 "Range 4"
64957 "Range 4"
671 "Range 4"
3104 "Range 4"
8010 "Range 4"
67997 "Range 5"
45928 "Range 4"
55253 "Range 4"
94959 "Range 4"
78266 "Range 4"
6536 "Range 4"
136834 "Range 5"
665 "Range 5"
27834 "Range 5"
5309 "Range 3"
130578 "Range 4"
121231 "Range 5"
6774 "Range 4"
132 "Range 3"
2582 "Range 3"
4822 "Range 3"
6067 "Range 4"
444 "Range 3"
2056 "Range 3"
45028 "Range 4"
8015 "Range 4"
2829 "Range 4"
3857 "Range 4"
6125 "Range 4"
4733 "Range 3"
89030 "Range 4"
8138 "Range 3"
152 "Range 2"
3919 "Range 3"
6116 "Range 3"
6560 "Range 2"
7560 "Range 4"
31150 "Range 2"
1114 "Range 3"
27105 "Range 3"
181315 "Range 4"
4828 "Range 4"
152372 "Range 4"
160836 "Range 3"
2616 "Range 3"
4641 "Range 4"
185 "Range 4"
353 "Range 4"
355 "Range 3"
694 "Range 3"
747 "Range 4"
4844 "Range 3"
1586 "Range 3"
305 "Range 3"
48774 "Range 4"
7361 "Range 5"
112334 "Range 5"
164179 "Range 4"
1542 "Range 4"
2092 "Range 3"
2898 "Range 2"
128360 "Range 4"
2312 "Range 4"
7234 "Range 5"
3155 "Range 4"
1694 "Range 3"
86298 "Range 4"
128944 "Range 4"
7347 "Range 4"
93831 "Range 3"
131749 "Range 3"
66320 "Range 4"
6480 "Range 3"
5609 "Range 3"
1599 "Range 3"
54768 "Range 1"
4893 "Range 3"
31422 "Range 1"
618 "Range 3"
86237 "Range 5"
2882 "Range 2"
882 "Range 2"
130842 "Range 4"
25834 "Range 4"
5334 "Range 2"
116413 "Range 3"
144714 "Range 2"
31660 "Range 3"
93723 "Range 3"
93988 "Range 5"
3940 "Range 5"
3379 "Range 5"
147657 "Range 4"
1288 "Range 5"
291 "Range 3"
158872 "Range 4"
7323 "Range 4"
84392 "Range 4"
325 "Range 3"
906 "Range 5"
2082 "Range 3"
2108 "Range 4"
55721 "Range 5"
26554 "Range 5"
7748 "Range 4"
81562 "Range 4"
955 "Range 4"
60072 "Range 4"
179819 "Range 4"
3029 "Range 4"
7001 "Range 4"
72178 "Range 5"
125970 "Range 4"
7367 "Range 3"
5450 "Range 4"
25827 "Range 4"
26840 "Range 5"
1306 "Range 3"
55020 "Range 5"
3095 "Range 5"
91628 "Range 2"
72605 "Range 4"
7236 "Range 4"
47950 "Range 4"
6706 "Range 4"
117849 "Range 5"
73854 "Range 4"
152173 "Range 4"
44943 "Range 5"
386 "Range 3"
5285 "Range 4"
53447 "Range 4"
79879 "Range 3"
5365 "Range 4"
2483 "Range 4"
26958 "Range 4"
34148 "Range 3"
27667 "Range 3"
6692 "Range 2"
2339 "Range 2"
57637 "Range 4"
75389 "Range 3"
912 "Range 5"
1266 "Range 5"
435 "Range 3"
1590 "Range 3"
3753 "Range 4"
55765 "Range 4"
128620 "Range 4"
1681 "Range 2"
2840 "Range 3"
105954 "Range 4"
2886 "Range 2"
3020 "Range 4"
6618 "Range 4"
2796 "Range 3"
3261 "Range 4"
27156 "Range 5"
748 "Range 4"
473 "Range 2"
27523 "Range 5"
1382 "Range 2"
7346 "Range 4"
60363 "Range 1"
66665 "Range 4"
6687 "Range 2"
581 "Range 4"
4987 "Range 2"
935 "Range 4"
5303 "Range 4"
79553 "Range 3"
5947 "Range 3"
83132 "Range 4"
6932 "Range 4"
178827 "Range 5"
1626 "Range 3"
26322 "Range 4"
169984 "Range 3"
7228 "Range 3"
62113 "Range 3"
169982 "Range 3"
7749 "Range 4"
4451 "Range 4"
4524 "Range 3"
6718 "Range 3"
61123 "Range 2"
87876 "Range 4"
168456 "Range 2"
105835 "Range 4"
7212 "Range 5"
7944 "Range 3"
1170 "Range 3"
3073 "Range 5"
27746 "Range 3"
131439 "Range 3"
2329 "Range 5"
1304 "Range 4"
146 "Range 4"
704 "Range 3"
1247 "Range 5"
54286 "Range 4"
3798 "Range 4"
48394 "Range 4"
2320 "Range 3"
3421 "Range 4"
3752 "Range 4"
7570 "Range 4"
111617 "Range 4"
31225 "Range 4"
51255 "Range 4"
62394 "Range 3"
1488 "Range 3"
149352 "Range 3"
4663 "Range 3"
80584 "Range 4"
141844 "Range 5"
97172 "Range 3"
104218 "Range 4"
117533 "Range 4"
6902 "Range 4"
5879 "Range 2"
4898 "Range 3"
3927 "Range 3"
4174 "Range 3"
5047 "Range 4"
39231 "Range 4"
3206 "Range 3"
6720 "Range 3"
158956 "Range 3"
6382 "Range 3"
7335 "Range 4"
4111 "Range 3"
168712 "Range 1"
26701 "Range 3"
4428 "Range 4"
4766 "Range 4"
51903 "Range 3"
74370 "Range 4"
103085 "Range 3"
132333 "Range 5"
2054 "Range 3"
4973 "Range 5"
78499 "Range 5"
512 "Range 3"
2614 "Range 1"
3826 "Range 3"
2941 "Range 4"
31410 "Range 4"
6234 "Range 4"
62792 "Range 3"
4102 "Range 4"
259 "Range 4"
174737 "Range 3"
153386 "Range 3"
184349 "Range 4"
3819 "Range 4"
77206 "Range 4"
8025 "Range 5"
181659 "Range 3"
62383 "Range 4"
109846 "Range 4"
5959 "Range 4"
5611 "Range 3"
2239 "Range 5"
3283 "Range 4"
5499 "Range 4"
26122 "Range 5"
50923 "Range 3"
48518 "Range 3"
3648 "Range 4"
8610 "Range 3"
90738 "Range 2"
76743 "Range 4"
3449 "Range 4"
4786 "Range 1"
1 "Range 4"
1391 "Range 4"
7143 "Range 4"
135569 "Range 4"
6387 "Range 4"
8982 "Range 3"
3208 "Range 3"
4041 "Range 4"
4351 "Range 4"
107348 "Range 4"
98491 "Range 5"
6313 "Range 3"
3452 "Range 4"
55190 "Range 3"
62999 "Range 4"
1172 "Range 5"
7087 "Range 4"
896 "Range 3"
44972 "Range 3"
74275 "Range 2"
2775 "Range 1"
98243 "Range 4"
1516 "Range 3"
86487 "Range 5"
2786 "Range 2"
2296 "Range 3"
4338 "Range 5"
8830 "Range 2"
68486 "Range 4"
1008 "Range 3"
7720 "Range 3"
158528 "Range 3"
60885 "Range 4"
85334 "Range 1"
206 "Range 3"
8587 "Range 4"
154358 "Range 4"
173205 "Range 4"
3125 "Range 4"
8451 "Range 4"
8943 "Range 2"
25962 "Range 3"
109313 "Range 4"
42943 "Range 3"
78626 "Range 4"
89281 "Range 4"
3147 "Range 5"
1302 "Range 4"
52 "Range 4"
2763 "Range 4"
3060 "Range 4"
51834 "Range 3"
139385 "Range 4"
1485 "Range 4"
1798 "Range 2"
1812 "Range 4"
3622 "Range 3"
41997 "Range 4"
3030 "Range 5"
5791 "Range 4"
3861 "Range 3"
4466 "Range 3"
172461 "Range 3"
2183 "Range 4"
4464 "Range 4"
3593 "Range 2"
3774 "Range 1"
5900 "Range 3"
1683 "Range 5"
148632 "Range 5"
2138 "Range 5"
172215 "Range 3"
2475 "Range 4"
2364 "Range 2"
7078 "Range 4"
38294 "Range 3"
88699 "Range 4"
74868 "Range 3"
49917 "Range 4"
363 "Range 4"
4312 "Range 4"
4475 "Range 4"
5968 "Range 4"
27704 "Range 5"
49688 "Range 4"
83374 "Range 4"
1902 "Range 4"
8191 "Range 4"
25952 "Range 4"
57502 "Range 4"
101070 "Range 3"
45969 "Range 3"
79895 "Range 3"
98061 "Range 4"
139855 "Range 4"
212 "Range 3"
674 "Range 4"
1047 "Range 4"
1427 "Range 1"
4979 "Range 4"
53322 "Range 4"
106491 "Range 3"
3006 "Range 4"
68536 "Range 4"
60046 "Range 4"
1458 "Range 4"
715 "Range 4"
2155 "Range 4"
4349 "Range 4"
6786 "Range 4"
42723 "Range 3"
8158 "Range 4"
5341 "Range 4"
72129 "Range 4"
1190 "Range 4"
73042 "Range 3"
141513 "Range 4"
4438 "Range 4"
7802 "Range 4"
2600 "Range 4"
45175 "Range 4"
36401 "Range 3"
165103 "Range 4"
103606 "Range 4"
25771 "Range 5"
123545 "Range 3"
1546 "Range 4"
6294 "Range 3"
2967 "Range 4"
109895 "Range 2"
118706 "Range 4"
5255 "Range 3"
5539 "Range 2"
3453 "Range 3"
3162 "Range 3"
4614 "Range 3"
6563 "Range 3"
167570 "Range 4"
79590 "Range 3"
97328 "Range 3"
154065 "Range 2"
160730 "Range 2"
6837 "Range 3"
150254 "Range 2"
27784 "Range 2"
70206 "Range 4"
135815 "Range 4"
1473 "Range 4"
3210 "Range 4"
274 "Range 3"
631 "Range 4"
6365 "Range 4"
1616 "Range 4"
1722 "Range 4"
3754 "Range 3"
2989 "Range 4"
4688 "Range 4"
6537 "Range 4"
49961 "Range 4"
68205 "Range 3"
3987 "Range 3"
171011 "Range 5"
6975 "Range 4"
104913 "Range 4"
2363 "Range 3"
3446 "Range 3"
182715 "Range 4"
6996 "Range 2"
26578 "Range 5"
142550 "Range 5"
5588 "Range 4"
4325 "Range 4"
8531 "Range 3"
70641 "Range 3"
91323 "Range 3"
2344 "Range 4"
8121 "Range 2"
86644 "Range 4"
4450 "Range 4"
3474 "Range 4"
161594 "Range 4"
168090 "Range 4"
2575 "Range 4"
62344 "Range 3"
103137 "Range 2"
2633 "Range 4"
7261 "Range 3"
2170 "Range 3"
3192 "Range 3"
67799 "Range 1"
6223 "Range 4"
7616 "Range 3"
1922 "Range 4"
3111 "Range 5"
4093 "Range 2"
4775 "Range 1"
187717 "Range 5"
5077 "Range 3"
5114 "Range 4"
7789 "Range 4"
78160 "Range 4"
2256 "Range 3"
2698 "Range 2"
7707 "Range 2"
148166 "Range 4"
1644 "Range 3"
1608 "Range 4"
442 "Range 4"
3032 "Range 4"
2059 "Range 3"
103810 "Range 4"
3272 "Range 4"
1399 "Range 4"
32657 "Range 5"
100498 "Range 3"
2380 "Range 3"
60487 "Range 4"
3978 "Range 4"
4877 "Range 4"
67087 "Range 4"
93272 "Range 4"
3197 "Range 3"
5621 "Range 3"
8238 "Range 5"
51167 "Range 5"
147936 "Range 5"
1137 "Range 4"
4304 "Range 4"
147282 "Range 4"
7008 "Range 5"
107630 "Range 5"
4936 "Range 4"
39449 "Range 3"
107314 "Range 3"
8880 "Range 4"
97168 "Range 4"
43869 "Range 4"
87522 "Range 3"
4757 "Range 3"
1323 "Range 2"
8484 "Range 5"
7925 "Range 5"
57843 "Range 5"
1770 "Range 3"
86593 "Range 3"
118354 "Range 3"
134859 "Range 4"
5231 "Range 4"
5649 "Range 3"
7217 "Range 4"
8019 "Range 4"
8987 "Range 3"
66544 "Range 4"
107462 "Range 5"
348 "Range 4"
13 "Range 4"
218 "Range 4"
440 "Range 4"
1682 "Range 4"
3022 "Range 4"
79702 "Range 4"
1663 "Range 4"
2455 "Range 4"
3484 "Range 3"
4016 "Range 4"
8574 "Range 2"
117922 "Range 4"
55908 "Range 5"
4487 "Range 3"
280 "Range 5"
2956 "Range 4"
2471 "Range 3"
3786 "Range 3"
99106 "Range 3"
2318 "Range 5"
2383 "Range 2"
6375 "Range 4"
2337 "Range 4"
6060 "Range 3"
120138 "Range 5"
7285 "Range 4"
5992 "Range 4"
3572 "Range 2"
5612 "Range 2"
7812 "Range 4"
92507 "Range 4"
107953 "Range 4"
5590 "Range 3"
8402 "Range 2"
4297 "Range 4"
7084 "Range 4"
6612 "Range 5"
74750 "Range 4"
99415 "Range 2"
112749 "Range 2"
184721 "Range 4"
25870 "Range 4"
135216 "Range 1"
165489 "Range 3"
7615 "Range 5"
8043 "Range 2"
26283 "Range 3"
26726 "Range 3"
98623 "Range 3"
6578 "Range 4"
6 "Range 4"
1089 "Range 5"
99114 "Range 4"
474 "Range 4"
16 "Range 4"
86 "Range 4"
78772 "Range 3"
1100 "Range 3"
1267 "Range 5"
122926 "Range 5"
171023 "Range 4"
1367 "Range 4"
148675 "Range 2"
2433 "Range 4"
104283 "Range 4"
2102 "Range 3"
6755 "Range 4"
6244 "Range 4"
90405 "Range 4"
46105 "Range 5"
81537 "Range 4"
84944 "Range 4"
163072 "Range 5"
170897 "Range 2"
92694 "Range 5"
8199 "Range 3"
2210 "Range 4"
760 "Range 5"
189333 "Range 4"
193565 "Range 4"
95207 "Range 3"
131656 "Range 3"
4030 "Range 2"
42285 "Range 3"
6827 "Range 1"
6999 "Range 3"
5398 "Range 4"
72921 "Range 4"
145080 "Range 3"
26124 "Range 2"
104245 "Range 3"
103596 "Range 2"
48560 "Range 3"
4977 "Range 4"
7572 "Range 5"
8492 "Range 4"
3720 "Range 4"
61257 "Range 4"
73681 "Range 3"
130498 "Range 4"
2281 "Range 3"
26285 "Range 3"
59947 "Range 2"
93502 "Range 3"
122627 "Range 1"
169670 "Range 2"
4420 "Range 3"
636 "Range 3"
135885 "Range 3"
2470 "Range 4"
168 "Range 4"
205 "Range 4"
852 "Range 4"
56949 "Range 4"
101864 "Range 4"
103253 "Range 4"
2699 "Range 3"
1952 "Range 4"
4220 "Range 4"
4565 "Range 3"
4914 "Range 4"
55442 "Range 5"
176621 "Range 2"
69134 "Range 4"
172909 "Range 5"
123200 "Range 5"
114184 "Range 4"
5016 "Range 3"
150596 "Range 5"
5382 "Range 3"
178061 "Range 4"
121171 "Range 4"
140725 "Range 4"
146024 "Range 4"
4966 "Range 3"
165549 "Range 3"
74624 "Range 4"
82667 "Range 4"
152065 "Range 4"
3813 "Range 5"
4672 "Range 3"
2520 "Range 3"
8338 "Range 4"
8753 "Range 4"
129229 "Range 2"
55061 "Range 1"
115819 "Range 3"
118290 "Range 2"
137218 "Range 3"
160978 "Range 1"
3 "Range 4"
1834 "Range 4"
1082 "Range 4"
2877 "Range 3"
2422 "Range 2"
112421 "Range 5"
1380 "Range 4"
3549 "Range 4"
1218 "Range 4"
1242 "Range 5"
5004 "Range 4"
58347 "Range 4"
164200 "Range 4"
6219 "Range 3"
81156 "Range 4"
4738 "Range 4"
5357 "Range 4"
2879 "Range 4"
178 "Range 1"
100611 "Range 4"
2537 "Range 2"
95309 "Range 5"
7564 "Range 3"
3908 "Range 2"
4091 "Range 4"
998 "Range 3"
90357 "Range 4"
120761 "Range 4"
26810 "Range 5"
115828 "Range 5"
115170 "Range 3"
45382 "Range 4"
109161 "Range 5"
56563 "Range 4"
73290 "Range 4"
4202 "Range 3"
2597 "Range 3"
2196 "Range 5"
3700 "Range 3"
2481 "Range 4"
867 "Range 2"
4993 "Range 5"
49272 "Range 4"
3893 "Range 4"
8784 "Range 4"
328 "Range 4"
1783 "Range 3"
2040 "Range 3"
60674 "Range 3"
308 "Range 5"
1934 "Range 4"
1646 "Range 3"
1956 "Range 4"
34153 "Range 4"
6764 "Range 4"
6579 "Range 4"
130976 "Range 5"
71530 "Range 4"
3557 "Range 3"
78316 "Range 3"
1627 "Range 4"
33903 "Range 4"
5325 "Range 4"
6334 "Range 4"
165635 "Range 1"
188751 "Range 5"
1130 "Range 3"
32589 "Range 2"
86295 "Range 3"
112070 "Range 4"
78041 "Range 3"
2852 "Range 4"
33677 "Range 4"
40412 "Range 5"
176935 "Range 2"
71466 "Range 4"
94494 "Range 3"
109183 "Range 2"
4831 "Range 3"
94325 "Range 4"
102088 "Range 2"
8800 "Range 5"
2292 "Range 3"
66915 "Range 2"
26399 "Range 4"
1275 "Range 4"
2161 "Range 4"
4347 "Range 4"
839 "Range 3"
8666 "Range 2"
137595 "Range 4"
5120 "Range 5"
3708 "Range 4"
6711 "Range 5"
2686 "Range 5"
39444 "Range 4"
52042 "Range 3"
2391 "Range 4"
27728 "Range 3"
112290 "Range 4"
3415 "Range 5"
128695 "Range 3"
1997 "Range 4"
3115 "Range 4"
4681 "Range 4"
39446 "Range 3"
20 "Range 3"
164 "Range 4"
6886 "Range 4"
4645 "Range 5"
7034 "Range 4"
112171 "Range 4"
3983 "Range 5"
3167 "Range 4"
3925 "Range 4"
147376 "Range 5"
43679 "Range 3"
86142 "Range 4"
429 "Range 2"
34129 "Range 3"
50445 "Range 3"
7894 "Range 4"
8225 "Range 4"
8578 "Range 4"
26242 "Range 4"
96121 "Range 1"
470 "Range 1"
3667 "Range 1"
40 "Range 5"
8405 "Range 5"
52579 "Range 4"
7208 "Range 4"
103543 "Range 4"
127319 "Range 2"
26198 "Range 3"
44225 "Range 2"
6506 "Range 4"
2577 "Range 3"
26394 "Range 4"
500 "Range 4"
2193 "Range 4"
3793 "Range 4"
2351 "Range 5"
5445 "Range 4"
30816 "Range 4"
5971 "Range 4"
1171 "Range 4"
61352 "Range 4"
1353 "Range 4"
3764 "Range 3"
5339 "Range 4"
60126 "Range 4"
55620 "Range 4"
118834 "Range 5"
156025 "Range 5"
72104 "Range 5"
54732 "Range 3"
144976 "Range 5"
2729 "Range 4"
169 "Range 3"
5818 "Range 5"
70533 "Range 4"
37853 "Range 3"
97470 "Range 2"
5538 "Range 2"
76054 "Range 4"
95475 "Range 4"
4355 "Range 2"
4562 "Range 4"
89343 "Range 3"
169180 "Range 3"
120130 "Range 5"
7349 "Range 3"
53143 "Range 2"
55036 "Range 3"
84523 "Range 3"
1349 "Range 5"
44189 "Range 4"
88327 "Range 3"
359 "Range 3"
1461 "Range 3"
1994 "Range 4"
2026 "Range 2"
2808 "Range 3"
59369 "Range 4"
5577 "Range 4"
43396 "Range 4"
97921 "Range 4"
166643 "Range 4"
32875 "Range 3"
479 "Range 3"
2681 "Range 3"
114935 "Range 4"
7046 "Range 3"
5444 "Range 4"
31049 "Range 3"
1144 "Range 4"
5247 "Range 3"
91976 "Range 3"
36363 "Range 4"
283 "Range 4"
80139 "Range 5"
4991 "Range 4"
5338 "Range 2"
2880 "Range 4"
5485 "Range 4"
25797 "Range 4"
51925 "Range 4"
4644 "Range 4"
104303 "Range 3"
32632 "Range 4"
100163 "Range 3"
2736 "Range 4"
44931 "Range 5"
7178 "Range 3"
26095 "Range 1"
2071 "Range 4"
3539 "Range 4"
4012 "Range 3"
5424 "Range 3"
5461 "Range 3"
6268 "Range 4"
93982 "Range 2"
140237 "Range 2"
6775 "Range 4"
164655 "Range 2"
126142 "Range 4"
148667 "Range 4"
78264 "Range 3"
104337 "Range 2"
56389 "Range 4"
27246 "Range 4"
6961 "Range 4"
48150 "Range 3"
79501 "Range 4"
163981 "Range 4"
3439 "Range 3"
2712 "Range 4"
340 "Range 4"
881 "Range 3"
4995 "Range 4"
431 "Range 4"
1245 "Range 5"
76077 "Range 4"
122900 "Range 4"
162606 "Range 3"
295 "Range 3"
1021 "Range 3"
3497 "Range 3"
104211 "Range 4"
117368 "Range 4"
46976 "Range 4"
3791 "Range 4"
7009 "Range 4"
8378 "Range 4"
4564 "Range 3"
1670 "Range 3"
114662 "Range 4"
4639 "Range 3"
73015 "Range 3"
122092 "Range 5"
6963 "Range 5"
62553 "Range 4"
2837 "Range 3"
5373 "Range 4"
73881 "Range 5"
5564 "Range 2"
135532 "Range 4"
43836 "Range 3"
73488 "Range 2"
179709 "Range 3"
33564 "Range 5"
692 "Range 2"
37380 "Range 3"
73266 "Range 3"
6452 "Range 4"
88932 "Range 5"
2695 "Range 2"
94985 "Range 4"
122902 "Range 3"
3625 "Range 2"
5237 "Range 4"
6992 "Range 3"
98296 "Range 2"
126420 "Range 2"
139857 "Range 2"
56169 "Range 4"
2185 "Range 4"
6020 "Range 4"
7070 "Range 4"
7705 "Range 4"
25795 "Range 4"
1335 "Range 1"
59026 "Range 4"
105468 "Range 3"
57499 "Range 3"
133195 "Range 2"
4074 "Range 3"
250 "Range 3"
377 "Range 4"
432 "Range 3"
136020 "Range 4"
3863 "Range 4"
